id_registro,id_municipio,rede_geral,poco_ou_nascente,poço_ou_nascente_fora_da_propriedade,carro-pipa,agua_da_chuva_em_cisterna,agua_da_chuva_outra_forma,rio_acude_lago_igarapé,poço_ou_nascente_na_aldeia,poco_ou_nascente_fora_da_aldeia,outro
373,373,1188.0,1638.0,188.0,,,,468.0,,,15.0
374,374,1434.0,920.0,66.0,,,,12.0,,,1.0
375,375,1814.0,1493.0,37.0,,,,152.0,,,1.0
376,376,980.0,1087.0,134.0,,,,24.0,,,1.0
377,377,4448.0,4038.0,158.0,,,,259.0,1172.0,8.0,19.0
378,378,2562.0,765.0,14.0,,,,171.0,,,9.0
379,379,1916.0,630.0,85.0,,,,130.0,,,
380,380,1028.0,244.0,13.0,4.0,,,283.0,,,22.0
381,381,2307.0,670.0,268.0,,,4.0,453.0,,,14.0
382,382,2067.0,125.0,130.0,,,,284.0,,,11.0
383,383,2777.0,1519.0,34.0,,,,6.0,,,7.0
384,384,1424.0,375.0,33.0,,2.0,,351.0,,,11.0
385,385,1938.0,860.0,77.0,,9.0,,252.0,,,18.0
386,386,17460.0,2322.0,252.0,48.0,71.0,,392.0,,,61.0
387,387,10904.0,1338.0,281.0,,41.0,,26.0,,,12.0
388,388,2890.0,3006.0,498.0,,,,216.0,,,78.0
389,389,1012.0,881.0,37.0,,3.0,,141.0,,,8.0
390,390,1710.0,1010.0,28.0,,,,264.0,,,37.0
391,391,7059.0,1006.0,227.0,,158.0,,379.0,,,99.0
392,392,3974.0,122.0,8.0,,5.0,16.0,216.0,,,31.0
393,393,7433.0,2641.0,320.0,,4.0,,80.0,,,148.0
394,394,2172.0,1549.0,13.0,,,,31.0,,,1.0
395,395,3034.0,489.0,218.0,,,,2.0,,,9.0
396,396,1817.0,112.0,80.0,,,,269.0,,,8.0
397,397,1992.0,173.0,205.0,12.0,,,35.0,,,22.0
398,398,742.0,286.0,8.0,,,,1.0,,,
399,399,214776.0,8840.0,1228.0,15.0,25.0,7.0,455.0,,,314.0
400,400,1932.0,1864.0,303.0,1.0,,,790.0,,,25.0
401,401,3240.0,1503.0,654.0,9.0,,,299.0,,,11.0
402,402,5584.0,1269.0,70.0,,23.0,,114.0,,,242.0
403,403,38299.0,5654.0,156.0,2.0,,,27.0,,,32.0
404,404,5091.0,1929.0,884.0,9.0,350.0,1.0,1715.0,,,289.0
405,405,2812.0,1382.0,198.0,6.0,17.0,,117.0,,,5.0
406,406,10198.0,949.0,111.0,4.0,,,151.0,,,38.0
407,407,6119.0,3808.0,98.0,1.0,153.0,2.0,124.0,,,32.0
408,408,2352.0,2161.0,100.0,86.0,,3.0,324.0,,,19.0
409,409,2935.0,1286.0,223.0,,,,1.0,,,1.0
410,410,1073.0,1534.0,58.0,4.0,,,235.0,,,7.0
411,411,3606.0,2271.0,87.0,13.0,,,128.0,525.0,,10.0
412,412,2484.0,411.0,1089.0,,3.0,1.0,504.0,,,45.0
413,413,4606.0,1786.0,214.0,,,,432.0,,,95.0
414,414,1875.0,497.0,107.0,,40.0,4.0,219.0,,,38.0
415,415,40392.0,5597.0,1879.0,2.0,6.0,10.0,730.0,,,179.0
416,416,6868.0,543.0,61.0,9.0,,,104.0,,,65.0
417,417,2670.0,698.0,66.0,,,,207.0,,,21.0
418,418,1679.0,670.0,14.0,,,,,,,3.0
419,419,1949.0,664.0,241.0,,,,689.0,,,217.0
420,420,2648.0,1197.0,74.0,,9.0,,262.0,,,
421,421,1396.0,82.0,194.0,,,,36.0,,,
422,422,1481.0,661.0,46.0,,,2.0,377.0,,,3.0
423,423,3199.0,2246.0,448.0,,3.0,,291.0,,,40.0
424,424,3550.0,149.0,31.0,,,,97.0,,,36.0
425,425,1173.0,1356.0,19.0,,677.0,6.0,89.0,,,
426,426,4859.0,1223.0,48.0,,,,96.0,331.0,,3.0
427,427,1627.0,774.0,101.0,,,,382.0,,,
428,428,763.0,1162.0,143.0,,1.0,,38.0,,,2.0
429,429,1648.0,2483.0,226.0,,,,189.0,,,5.0
430,430,1788.0,562.0,68.0,7.0,,,62.0,,,27.0
431,431,2001.0,155.0,26.0,,,6.0,259.0,,,26.0
432,432,2863.0,1069.0,402.0,,,,234.0,,,10.0
433,433,1053.0,144.0,158.0,,,,78.0,,,3.0
434,434,6484.0,2962.0,572.0,,,6.0,397.0,,,33.0
435,435,1838.0,752.0,107.0,,,,99.0,,,16.0
436,436,3328.0,170.0,636.0,,,,101.0,,,46.0
437,437,2569.0,1591.0,58.0,,83.0,,65.0,,,11.0
438,438,2868.0,2001.0,136.0,,,,47.0,,,2.0
439,439,6975.0,1831.0,274.0,,,,11.0,,,55.0
440,440,813.0,889.0,9.0,,,,10.0,,,17.0
441,441,11041.0,974.0,1200.0,50.0,151.0,6.0,1463.0,,,83.0
442,442,1529.0,80.0,45.0,14.0,198.0,16.0,50.0,,,3.0
443,443,1446.0,1084.0,16.0,,,,,,,
444,444,3509.0,1926.0,139.0,,,,653.0,453.0,18.0,27.0
445,445,20191.0,640.0,302.0,,,,900.0,279.0,,224.0
446,446,892.0,416.0,50.0,,,,205.0,,,6.0
447,447,1046.0,986.0,65.0,,,,,,,
448,448,7642.0,2460.0,212.0,6.0,11.0,5.0,540.0,,,65.0
449,449,8624.0,2255.0,361.0,,15.0,,123.0,,,70.0
450,450,88258.0,4793.0,8475.0,104.0,37.0,27.0,552.0,,,1456.0
451,451,2892.0,1054.0,1714.0,,,,176.0,,,53.0
452,452,8113.0,1841.0,954.0,4.0,,1.0,623.0,,,29.0
453,453,12826.0,3553.0,5127.0,,,,227.0,,,88.0
454,454,8801.0,9704.0,3892.0,295.0,3.0,3.0,910.0,,,319.0
455,455,7314.0,2316.0,1008.0,25.0,,6.0,224.0,,,146.0
456,456,18494.0,2341.0,2764.0,3.0,,,195.0,,,739.0
457,457,25314.0,3604.0,1679.0,,7.0,,102.0,,,302.0
458,458,6706.0,2368.0,259.0,37.0,7.0,,1144.0,,,149.0
459,459,3182.0,2379.0,777.0,,,,29.0,,,18.0
460,460,23779.0,7740.0,4532.0,161.0,13.0,15.0,768.0,63.0,24.0,569.0
461,461,15204.0,4332.0,5308.0,,4.0,2.0,248.0,,,138.0
462,462,10177.0,2889.0,557.0,,3.0,,163.0,,,114.0
463,463,10945.0,2054.0,1863.0,,2.0,,6.0,,,19.0
464,464,5245.0,6358.0,1929.0,,,2.0,34.0,311.0,,47.0
465,465,13922.0,12416.0,11819.0,47.0,322.0,9.0,3341.0,,,524.0
466,466,16823.0,6897.0,6249.0,17.0,72.0,31.0,224.0,269.0,,539.0
467,467,18315.0,2600.0,3108.0,243.0,,6.0,3931.0,,,203.0
468,468,7223.0,969.0,2796.0,5.0,,,311.0,,,87.0
469,469,84918.0,5342.0,7711.0,,1.0,10.0,356.0,,,1391.0
470,470,9981.0,385.0,3266.0,408.0,,1.0,634.0,,,221.0
471,471,10345.0,1629.0,3982.0,,,8.0,375.0,,,224.0
472,472,2895.0,1242.0,1102.0,,,,5.0,,,41.0
473,473,56534.0,20616.0,2332.0,124.0,2.0,15.0,3274.0,,,257.0
474,474,13483.0,1003.0,2508.0,43.0,6.0,,363.0,,,410.0
475,475,56365.0,3538.0,11626.0,2545.0,115.0,112.0,6945.0,68.0,,1269.0
476,476,17164.0,27096.0,5296.0,43.0,,5.0,4243.0,,,629.0
477,477,10566.0,792.0,478.0,6.0,,,69.0,,,112.0
478,478,2424.0,1427.0,1486.0,,,,1106.0,,,34.0
479,479,4080.0,415.0,297.0,20.0,,,568.0,,,62.0
480,480,6035.0,10143.0,4037.0,,3.0,,3.0,,,78.0
481,481,3098.0,1914.0,875.0,,,,5.0,,,35.0
482,482,2524.0,4929.0,404.0,,,,23.0,,,4.0
483,483,25737.0,4977.0,5687.0,1146.0,4.0,20.0,930.0,304.0,1.0,116.0
484,484,15734.0,3350.0,6473.0,408.0,5.0,54.0,1014.0,,,1050.0
485,485,7217.0,6181.0,1246.0,,5.0,,10.0,,,128.0
486,486,14044.0,7490.0,9031.0,1.0,52.0,15.0,2125.0,,,511.0
487,487,1766.0,1468.0,989.0,,,,,,,1339.0
488,488,7652.0,10942.0,6338.0,,121.0,1.0,1384.0,,,504.0
489,489,15418.0,2864.0,2663.0,7.0,2.0,17.0,806.0,,,1094.0
490,490,39523.0,5549.0,6298.0,10491.0,30.0,6.0,277.0,240.0,,2596.0
491,491,11798.0,2108.0,725.0,8.0,,,,,,99.0
492,492,1214.0,3066.0,2853.0,,,5.0,1178.0,,,116.0
493,493,4968.0,2180.0,3389.0,,1.0,1.0,,,,30.0
494,494,4073.0,6520.0,6039.0,,4.0,3.0,1506.0,,,141.0
495,495,12227.0,717.0,92.0,,,,247.0,,,40.0
496,496,7210.0,7565.0,3010.0,,,,553.0,,,92.0
497,497,11332.0,3519.0,3985.0,569.0,6.0,5.0,816.0,,,210.0
498,498,7847.0,1668.0,959.0,,2.0,,98.0,,,112.0
499,499,16256.0,3122.0,1196.0,,2.0,,2468.0,,,790.0
500,500,9378.0,8509.0,3676.0,,,10.0,92.0,,,264.0
501,501,116266.0,15289.0,16624.0,16.0,11.0,42.0,3117.0,,,3299.0
502,502,9132.0,230.0,712.0,,,,30.0,,,161.0
503,503,5099.0,1192.0,1320.0,,,7.0,203.0,,,40.0
504,504,5953.0,3628.0,2917.0,,,,32.0,,,2.0
505,505,4095.0,9948.0,3186.0,11.0,,1.0,297.0,,,18.0
506,506,31125.0,20571.0,17655.0,24.0,35.0,16.0,2222.0,,,1507.0
507,507,10990.0,1694.0,641.0,10.0,,,186.0,,,132.0
508,508,91383.0,11698.0,9839.0,71.0,27.0,27.0,2419.0,,,2343.0
509,509,38168.0,5733.0,1814.0,3.0,7.0,,334.0,,,615.0
510,510,22519.0,5535.0,8754.0,21.0,2.0,11.0,1247.0,,,953.0
511,511,7244.0,1231.0,4935.0,4.0,,,720.0,,,270.0
512,512,48771.0,7316.0,3769.0,9.0,8.0,3.0,1073.0,,,675.0
513,513,20780.0,6062.0,5241.0,,,,172.0,,,312.0
514,514,10824.0,1478.0,143.0,,,,40.0,,,64.0
515,515,19841.0,1524.0,911.0,7.0,6.0,,22.0,,,314.0
516,516,4953.0,3061.0,2129.0,,,,274.0,,,223.0
517,517,13641.0,1963.0,2114.0,215.0,3.0,,304.0,,,163.0
518,518,28602.0,4079.0,631.0,6.0,,,990.0,,,212.0
519,519,2918.0,4190.0,188.0,,4.0,,767.0,,,27.0
520,520,3938.0,1239.0,1663.0,,,,1677.0,694.0,,16.0
521,521,6769.0,6287.0,997.0,5.0,5.0,18.0,3074.0,,,540.0
522,522,6066.0,4105.0,833.0,85.0,,,492.0,,,42.0
523,523,10393.0,777.0,2476.0,73.0,1.0,,1084.0,,,260.0
524,524,5280.0,2047.0,2679.0,110.0,,,159.0,,,135.0
525,525,13465.0,1116.0,2617.0,,,12.0,53.0,,,172.0
526,526,8632.0,505.0,738.0,,,,73.0,,,242.0
527,527,12139.0,2733.0,452.0,,4.0,,435.0,,,77.0
528,528,14024.0,529.0,882.0,3.0,,,402.0,,,123.0
529,529,6754.0,168.0,236.0,,,,,,,165.0
530,530,6357.0,3519.0,1940.0,,2.0,,5.0,,,66.0
531,531,12166.0,10963.0,2164.0,,,,36.0,,,48.0
532,532,5558.0,335.0,150.0,,,,,,,78.0
533,533,43743.0,6189.0,4070.0,760.0,61.0,9.0,3827.0,1753.0,340.0,1124.0
534,534,9567.0,742.0,1109.0,,,,472.0,,,161.0
535,535,10670.0,9397.0,3649.0,,,,2285.0,,,165.0
536,536,10376.0,3117.0,8609.0,,,9.0,2593.0,,,410.0
537,537,11100.0,538.0,669.0,,,3.0,16.0,,,200.0
538,538,6445.0,3286.0,1278.0,,,,,,,19.0
539,539,223353.0,14361.0,6827.0,50.0,25.0,9.0,541.0,,,1194.0
540,540,10753.0,960.0,1250.0,51.0,5.0,23.0,453.0,600.0,,161.0
541,541,37626.0,9639.0,12823.0,7.0,20.0,10.0,965.0,,,885.0
542,542,21232.0,2147.0,905.0,93.0,,3.0,335.0,,,92.0
543,543,7942.0,149.0,210.0,13.0,,,22.0,,,185.0
544,544,10195.0,1286.0,1711.0,1119.0,83.0,45.0,586.0,184.0,91.0,112.0
545,545,17333.0,1871.0,882.0,31.0,1.0,2.0,22.0,,,195.0
546,546,13044.0,449.0,638.0,50.0,2.0,5.0,1010.0,,,210.0
547,547,2675.0,1116.0,219.0,,,,,,,4.0
548,548,9011.0,28030.0,8394.0,137.0,,1.0,48.0,,,325.0
549,549,4796.0,4615.0,1283.0,,,,,,,24.0
550,550,4958.0,2364.0,434.0,,,,,,,23.0
551,551,8027.0,3640.0,3433.0,,,,172.0,,,133.0
552,552,8191.0,723.0,1336.0,,,,559.0,,,114.0
553,553,6206.0,1783.0,2102.0,,16.0,25.0,153.0,,,198.0
554,554,4270.0,1366.0,365.0,,20.0,,856.0,,,26.0
555,555,8657.0,1358.0,1343.0,,,,17.0,,,30.0
556,556,6482.0,1491.0,1529.0,,1.0,,1744.0,,,124.0
557,557,3700.0,1572.0,1043.0,,7.0,,,,,152.0
558,558,14084.0,1203.0,869.0,,25.0,24.0,1099.0,,,167.0
559,559,6274.0,10397.0,2337.0,,,,1.0,,,71.0
560,560,738.0,4037.0,1697.0,638.0,186.0,5.0,427.0,,,321.0
561,561,7059.0,5379.0,1456.0,,,2.0,124.0,,,19.0
562,562,9832.0,2441.0,2239.0,,2.0,,360.0,,,247.0
563,563,8801.0,8963.0,3487.0,,2.0,,16.0,,,562.0
564,564,20139.0,6317.0,3789.0,9.0,3.0,16.0,379.0,,,295.0
565,565,5204.0,2587.0,2726.0,544.0,,10.0,2423.0,,,230.0
566,566,2968.0,3209.0,1173.0,,,3.0,704.0,,,44.0
567,567,8488.0,2543.0,5668.0,4.0,21.0,1.0,3151.0,,,546.0
568,568,18067.0,1678.0,3886.0,261.0,,,260.0,,,236.0
569,569,8684.0,3666.0,1160.0,,1.0,,469.0,,,161.0
570,570,21571.0,4333.0,4781.0,4.0,4.0,,450.0,,,557.0
571,571,5750.0,2475.0,730.0,11.0,,,293.0,62.0,4.0,59.0
572,572,5584.0,4209.0,4775.0,,,,3023.0,,,157.0
573,573,6019.0,1945.0,3207.0,,4.0,4.0,1241.0,,,40.0
574,574,2502.0,1106.0,189.0,62.0,,,885.0,,,127.0
575,575,2562.0,347.0,1099.0,9.0,29.0,5.0,275.0,,,253.0
576,576,6600.0,10346.0,2067.0,,,,16.0,,,56.0
577,577,8048.0,7372.0,3090.0,5.0,,,,,,50.0
578,578,6874.0,4368.0,1915.0,,,,1.0,,,
579,579,66681.0,10064.0,27081.0,108.0,21.0,9.0,6.0,,,888.0
580,580,11694.0,4648.0,2338.0,7.0,,,18.0,,,52.0
581,581,13711.0,1121.0,4586.0,9.0,,,118.0,,,510.0
582,582,23339.0,6250.0,3621.0,10.0,14.0,21.0,561.0,,,715.0
583,583,14065.0,530.0,1774.0,26.0,,2.0,315.0,,,771.0
584,584,14552.0,1646.0,1276.0,1.0,47.0,6.0,301.0,,,188.0
585,585,2125.0,9362.0,1582.0,,,5.0,1358.0,,,53.0
586,586,5597.0,10660.0,3545.0,,9.0,,8.0,,,167.0
587,587,32057.0,2971.0,1762.0,16.0,,,2152.0,,,297.0
588,588,2093.0,15912.0,4622.0,,,,12.0,,,29.0
589,589,15318.0,10080.0,8386.0,12.0,7.0,,58.0,,,324.0
590,590,4423.0,6360.0,2972.0,,,,,,,25.0
591,591,10347.0,5445.0,5086.0,6.0,,,36.0,,,263.0
592,592,26105.0,710.0,3843.0,,,,8.0,,,393.0
593,593,30192.0,33481.0,13631.0,,3.0,6.0,383.0,,,194.0
594,594,16296.0,2106.0,3292.0,4.0,,5.0,80.0,,,213.0
595,595,9185.0,3807.0,3404.0,167.0,,,520.0,,,201.0
596,596,8583.0,7299.0,3589.0,,,,205.0,,,14.0
597,597,17195.0,2396.0,803.0,6.0,3.0,1.0,961.0,,,45.0
598,598,5536.0,118.0,196.0,,,,118.0,,,58.0
599,599,36723.0,2148.0,4867.0,12.0,,3.0,241.0,,,597.0
600,600,3561.0,1575.0,4302.0,,,1.0,2059.0,,,16.0
601,601,4766.0,1176.0,367.0,,,,44.0,,,7.0
602,602,4678.0,10216.0,2199.0,,,,16.0,,,10.0
603,603,3279.0,2179.0,4675.0,,,,538.0,,,37.0
604,604,2282.0,7508.0,1834.0,,12.0,13.0,1341.0,,,943.0
605,605,20872.0,1781.0,2994.0,70.0,6.0,2.0,107.0,,,469.0
606,606,11239.0,5175.0,512.0,187.0,39.0,11.0,2626.0,,,380.0
607,607,4100.0,2481.0,436.0,,,,230.0,,,40.0
608,608,23548.0,7789.0,6241.0,21.0,8.0,3.0,1320.0,,,547.0
609,609,2246.0,1513.0,839.0,4.0,,,825.0,,,57.0
610,610,6239.0,473.0,234.0,2.0,8.0,,45.0,,,50.0
611,611,3984.0,24261.0,10334.0,6.0,,5.0,312.0,,,111.0
612,612,72940.0,1522.0,1427.0,217.0,4.0,,6.0,,,857.0
613,613,47853.0,9855.0,11771.0,2325.0,52.0,20.0,177.0,,,1778.0
614,614,14450.0,6980.0,1041.0,,,13.0,62.0,,,30.0
615,615,13494.0,8028.0,4616.0,3.0,,,2655.0,,,355.0
616,616,19440.0,5526.0,6029.0,,,19.0,1139.0,,,122.0
617,617,9492.0,648.0,189.0,8.0,,5.0,1047.0,,,215.0
618,618,718.0,10467.0,1184.0,,15.0,8.0,1367.0,,,29.0
619,619,9097.0,2335.0,2334.0,,5.0,7.0,390.0,,,84.0
620,620,6619.0,6845.0,3063.0,,,6.0,1219.0,,,21.0
621,621,22538.0,10442.0,7406.0,,,,12.0,,,218.0
622,622,12123.0,1998.0,10263.0,,,3.0,1759.0,,,214.0
623,623,3871.0,2250.0,799.0,5.0,,,35.0,,,13.0
624,624,29079.0,1593.0,1723.0,253.0,1.0,7.0,30.0,,,853.0
625,625,327.0,884.0,1217.0,4.0,,33.0,2094.0,,,137.0
626,626,6548.0,1923.0,1455.0,58.0,3.0,,100.0,,,134.0
627,627,4486.0,2529.0,3108.0,,,,796.0,,,1215.0
628,628,7653.0,5283.0,5808.0,,81.0,14.0,1028.0,,,25.0
629,629,6724.0,3284.0,2174.0,3.0,1.0,,11.0,,,47.0
630,630,6446.0,2258.0,218.0,,8.0,,1813.0,,,47.0
631,631,12581.0,1766.0,2155.0,,,,241.0,,,471.0
632,632,22588.0,588.0,865.0,24.0,61.0,1.0,260.0,,,447.0
633,633,106821.0,15190.0,38147.0,83.0,29.0,44.0,24.0,,,2278.0
634,634,6608.0,99.0,455.0,52.0,4.0,,46.0,,,198.0
635,635,769742.0,64905.0,154137.0,1801.0,345.0,105.0,549.0,,,13974.0
636,636,11812.0,4392.0,3597.0,,12.0,3.0,132.0,,,186.0
637,637,19163.0,13054.0,5375.0,26.0,,,476.0,,,932.0
638,638,9858.0,1258.0,304.0,,,10.0,400.0,,,182.0
639,639,2536.0,1106.0,135.0,,,4.0,581.0,,,24.0
640,640,12102.0,1306.0,2704.0,19.0,,,1076.0,,,206.0
641,641,3904.0,837.0,898.0,,20.0,4.0,344.0,,,71.0
642,642,3607.0,622.0,1423.0,,,,224.0,,,70.0
643,643,4791.0,9752.0,6235.0,,,,,,,18.0
644,644,9063.0,1776.0,1070.0,,,,7.0,,,13.0
645,645,4804.0,2378.0,2913.0,,6.0,,77.0,,,62.0
646,646,15407.0,1465.0,654.0,6.0,,,17.0,,,247.0
647,647,6457.0,1990.0,2219.0,,,,11.0,,,247.0
648,648,7751.0,5888.0,1126.0,,,,2069.0,,,111.0
649,649,7122.0,950.0,801.0,384.0,14.0,,385.0,,,778.0
650,650,3912.0,313.0,337.0,,,,,,,44.0
651,651,5469.0,1259.0,319.0,,,,597.0,,,113.0
652,652,14005.0,7714.0,5032.0,6.0,,74.0,798.0,,,338.0
653,653,134895.0,4649.0,10902.0,599.0,2.0,10.0,317.0,,,3699.0
654,654,15464.0,1953.0,791.0,439.0,,,50.0,,,210.0
655,655,5190.0,191.0,129.0,,,,,,,84.0
656,656,31908.0,2351.0,1990.0,23.0,9.0,5.0,1658.0,,,1185.0
657,657,6785.0,10181.0,16007.0,50.0,4.0,16.0,150.0,,,596.0
658,658,6950.0,12142.0,3663.0,,,,10.0,,,10.0
659,659,19289.0,21135.0,9943.0,11.0,6.0,,1397.0,,,819.0
660,660,10782.0,7346.0,4074.0,1.0,,4.0,969.0,,,1351.0
661,661,19283.0,11041.0,15582.0,68.0,261.0,14.0,2637.0,,,389.0
662,662,17421.0,20580.0,9641.0,168.0,15.0,6.0,1274.0,,,123.0
663,663,7504.0,2430.0,642.0,,12.0,,598.0,,,28.0
664,664,25348.0,1572.0,2366.0,83.0,6.0,11.0,546.0,,,1175.0
665,665,13811.0,12378.0,5280.0,,,,20.0,,,102.0
666,666,26821.0,17888.0,5066.0,8.0,2.0,,63.0,,,160.0
667,667,1008.0,647.0,343.0,528.0,3035.0,3.0,1173.0,,,11.0
668,668,4802.0,168.0,75.0,,2.0,,,,,42.0
669,669,14138.0,1048.0,1183.0,,11.0,,,,,47.0
670,670,3141.0,194.0,1729.0,1271.0,669.0,8.0,202.0,,,125.0
671,671,4583.0,28.0,77.0,100.0,259.0,13.0,25.0,,,56.0
672,672,8164.0,4165.0,1105.0,14.0,,9.0,130.0,,,29.0
673,673,24093.0,8646.0,5599.0,,,,23.0,,,356.0
674,674,3944.0,515.0,219.0,,,,152.0,,,207.0
675,675,11631.0,617.0,4237.0,11.0,,,281.0,,,295.0
676,676,6255.0,102.0,277.0,,,,7.0,,,24.0
677,677,5036.0,46.0,278.0,1127.0,2146.0,13.0,104.0,,,333.0
678,678,2203.0,564.0,204.0,,,,38.0,,,23.0
679,679,3284.0,1160.0,904.0,232.0,26.0,,107.0,,,60.0
680,680,1195.0,156.0,1080.0,,,,,,,9.0
681,681,2468.0,1115.0,941.0,,,,114.0,,,50.0
682,682,5585.0,347.0,1231.0,69.0,114.0,1.0,,,,153.0
683,683,6338.0,1161.0,1206.0,150.0,727.0,100.0,920.0,,,450.0
684,684,7302.0,1940.0,364.0,10.0,,11.0,765.0,,,77.0
685,685,3560.0,86.0,118.0,,,6.0,62.0,,,12.0
686,686,23170.0,12789.0,7986.0,,19.0,3.0,372.0,,,345.0
687,687,2612.0,331.0,66.0,,,,219.0,,,4.0
688,688,5196.0,127.0,1217.0,,,,,,,43.0
689,689,17981.0,3736.0,2840.0,4.0,157.0,10.0,583.0,,,417.0
690,690,3424.0,41.0,69.0,158.0,33.0,9.0,3.0,,,34.0
691,691,1542.0,149.0,173.0,1088.0,67.0,8.0,187.0,,,70.0
692,692,5961.0,2622.0,1013.0,7.0,3.0,,156.0,,,126.0
693,693,3705.0,801.0,722.0,,,,12.0,,,54.0
694,694,,380.0,339.0,3380.0,1187.0,17.0,518.0,,,188.0
695,695,3284.0,2092.0,865.0,,,5.0,29.0,,,4.0
696,696,4091.0,92.0,143.0,,4.0,,22.0,,,4.0
697,697,19655.0,1180.0,1292.0,23.0,21.0,8.0,78.0,,,189.0
698,698,3320.0,1072.0,821.0,,7.0,,26.0,,,41.0
699,699,844.0,35.0,13.0,83.0,3725.0,23.0,640.0,,,25.0
700,700,4824.0,650.0,655.0,,,,20.0,,,24.0
701,701,5401.0,1121.0,1130.0,,38.0,,199.0,,,44.0
702,702,1526.0,634.0,1309.0,266.0,16.0,,85.0,,,11.0
703,703,12491.0,2304.0,1969.0,5.0,21.0,6.0,1082.0,,,1085.0
704,704,5527.0,1087.0,662.0,30.0,149.0,20.0,288.0,,,205.0
705,705,4562.0,3714.0,1553.0,,6.0,,30.0,,,48.0
706,706,2371.0,522.0,262.0,1.0,14.0,3.0,143.0,,,25.0
707,707,884.0,3520.0,2104.0,455.0,98.0,9.0,6.0,,,62.0
708,708,176.0,220.0,297.0,1267.0,1097.0,96.0,1828.0,,,683.0
709,709,2306.0,364.0,1101.0,1054.0,253.0,3.0,312.0,,,4.0
710,710,1120.0,410.0,1514.0,1180.0,371.0,3.0,69.0,,,12.0
711,711,2140.0,305.0,2632.0,456.0,8.0,6.0,3.0,,,25.0
712,712,3564.0,1452.0,1708.0,2.0,4.0,,46.0,,,13.0
713,713,35574.0,5730.0,3157.0,12.0,6.0,,114.0,,,413.0
714,714,2622.0,529.0,657.0,,,,55.0,,,50.0
715,715,10780.0,2215.0,5324.0,613.0,92.0,,819.0,,,92.0
716,716,6591.0,1662.0,2410.0,,,,16.0,,,265.0
717,717,1264.0,525.0,99.0,1496.0,180.0,5.0,294.0,,,6.0
718,718,3660.0,242.0,1770.0,308.0,2592.0,46.0,629.0,,,922.0
719,719,2291.0,1243.0,1177.0,77.0,66.0,,498.0,,,159.0
720,720,2236.0,64.0,423.0,1004.0,661.0,,325.0,,,101.0
721,721,11536.0,3612.0,1724.0,3.0,391.0,6.0,381.0,,,640.0
722,722,1901.0,905.0,1647.0,,,,501.0,,,78.0
723,723,7801.0,6979.0,9964.0,1.0,22.0,,573.0,,,612.0
724,724,3207.0,746.0,534.0,,1.0,,,,,33.0
725,725,2220.0,2096.0,1131.0,4.0,15.0,,85.0,,,6.0
726,726,1813.0,1545.0,381.0,,,,41.0,,,16.0
727,727,5617.0,116.0,208.0,5.0,,,,,,51.0
728,728,6401.0,532.0,246.0,115.0,29.0,1.0,4.0,,,90.0
729,729,2349.0,466.0,1260.0,234.0,41.0,,26.0,,,90.0
730,730,1500.0,49.0,72.0,87.0,2359.0,165.0,263.0,,,38.0
731,731,15258.0,4175.0,2358.0,82.0,21.0,23.0,2889.0,,,457.0
732,732,3199.0,3023.0,1179.0,5.0,8.0,12.0,244.0,,,128.0
733,733,8143.0,780.0,838.0,1.0,,8.0,1.0,,,160.0
734,734,7263.0,1798.0,977.0,19.0,148.0,11.0,295.0,,,230.0
735,735,2809.0,852.0,729.0,,15.0,,217.0,,,68.0
736,736,1683.0,119.0,144.0,1762.0,819.0,15.0,93.0,,,225.0
737,737,3434.0,543.0,145.0,,,,10.0,,,38.0
738,738,10496.0,1473.0,891.0,,,,10.0,,,364.0
739,739,2170.0,365.0,315.0,3.0,3295.0,67.0,221.0,,,219.0
740,740,5804.0,241.0,364.0,122.0,,1.0,,,,12.0
741,741,1092.0,885.0,317.0,1227.0,4202.0,109.0,1292.0,,,106.0
742,742,2099.0,800.0,1135.0,,35.0,2.0,179.0,,,
743,743,10790.0,2499.0,629.0,26.0,207.0,,191.0,,,154.0
744,744,3953.0,321.0,337.0,,,,19.0,,,16.0
745,745,25413.0,5493.0,5614.0,,233.0,9.0,291.0,,,571.0
746,746,1273.0,79.0,117.0,410.0,2497.0,18.0,342.0,,,321.0
747,747,2945.0,128.0,752.0,152.0,39.0,22.0,278.0,,,37.0
748,748,1625.0,191.0,199.0,374.0,29.0,,2.0,,,54.0
749,749,48601.0,4019.0,2893.0,,,,523.0,,,1213.0
750,750,4525.0,202.0,272.0,,38.0,2.0,8.0,,,184.0
751,751,3448.0,209.0,653.0,11.0,,,93.0,,,58.0
752,752,1096.0,85.0,422.0,566.0,476.0,5.0,193.0,,,9.0
753,753,4177.0,1202.0,2912.0,220.0,7.0,2.0,8.0,,,29.0
754,754,7110.0,736.0,592.0,267.0,1302.0,73.0,777.0,,,230.0
755,755,2853.0,442.0,2122.0,2.0,16.0,,6.0,,,5.0
756,756,3830.0,4457.0,1627.0,5.0,5.0,,243.0,,,195.0
757,757,9149.0,451.0,151.0,,,,111.0,,,336.0
758,758,2261.0,14.0,1568.0,6.0,147.0,6.0,361.0,,,37.0
759,759,3066.0,49.0,587.0,,,,31.0,,,37.0
760,760,7433.0,351.0,71.0,,6.0,,379.0,,,665.0
761,761,11576.0,763.0,2280.0,91.0,5.0,18.0,3.0,,,75.0
762,762,7636.0,343.0,1029.0,131.0,2.0,,65.0,,,103.0
