id_registro,id_municipio,rede_geral,fossa_septica,fossa_rudimendar,vala,Rio_lago_mar,outros,nao_possui
402,402,82.0,672.0,6108.0,9.0,,81.0,350.0
403,403,2796.0,5673.0,34908.0,45.0,1.0,146.0,601.0
404,404,5.0,85.0,5798.0,379.0,4.0,333.0,3664.0
405,405,17.0,594.0,3160.0,37.0,4.0,169.0,556.0
406,406,283.0,5705.0,4525.0,178.0,,132.0,628.0
407,407,1029.0,1208.0,6520.0,41.0,,66.0,1473.0
408,408,,1284.0,2675.0,21.0,,22.0,1043.0
409,409,24.0,1089.0,2442.0,45.0,,48.0,798.0
410,410,,14.0,1950.0,43.0,13.0,75.0,816.0
411,411,22.0,1166.0,4646.0,22.0,,73.0,711.0
412,412,2.0,78.0,3055.0,107.0,,265.0,1030.0
413,413,206.0,55.0,5264.0,19.0,,29.0,1560.0
414,414,21.0,143.0,1889.0,4.0,,10.0,713.0
415,415,20578.0,11481.0,14928.0,137.0,6.0,143.0,1522.0
416,416,1425.0,49.0,4275.0,341.0,,735.0,825.0
417,417,23.0,636.0,2508.0,14.0,7.0,301.0,173.0
418,418,10.0,21.0,2302.0,25.0,,7.0,1.0
419,419,6.0,497.0,1319.0,18.0,23.0,90.0,1807.0
420,420,5.0,81.0,2396.0,226.0,3.0,105.0,1374.0
421,421,2.0,745.0,889.0,4.0,,17.0,51.0
422,422,2.0,63.0,1934.0,,,6.0,565.0
423,423,41.0,163.0,3177.0,110.0,,201.0,2535.0
424,424,722.0,24.0,2432.0,90.0,,336.0,259.0
425,425,,119.0,2999.0,8.0,,41.0,153.0
426,426,57.0,1721.0,3904.0,93.0,4.0,287.0,494.0
427,427,,370.0,1561.0,323.0,,,630.0
428,428,4.0,827.0,868.0,12.0,,164.0,234.0
429,429,,1592.0,1345.0,96.0,,30.0,1488.0
430,430,28.0,5.0,2102.0,1.0,,97.0,281.0
431,431,6.0,13.0,1921.0,,,,533.0
432,432,9.0,179.0,2914.0,598.0,,188.0,690.0
433,433,2.0,984.0,14.0,14.0,,14.0,408.0
434,434,14.0,19.0,9329.0,295.0,,160.0,637.0
435,435,36.0,432.0,1746.0,27.0,,172.0,399.0
436,436,75.0,88.0,3253.0,516.0,8.0,144.0,197.0
437,437,31.0,222.0,3123.0,268.0,,65.0,668.0
438,438,10.0,33.0,4308.0,194.0,,94.0,415.0
439,439,710.0,397.0,5792.0,835.0,15.0,176.0,1221.0
440,440,,23.0,1487.0,5.0,,77.0,146.0
441,441,1156.0,679.0,9941.0,129.0,92.0,65.0,2906.0
442,442,101.0,1175.0,340.0,,,4.0,315.0
443,443,663.0,124.0,1545.0,,,13.0,201.0
444,444,18.0,1297.0,3445.0,31.0,3.0,120.0,1811.0
445,445,73.0,1106.0,17519.0,608.0,7.0,872.0,2351.0
446,446,25.0,364.0,928.0,20.0,,1.0,231.0
447,447,1.0,1024.0,18.0,23.0,,1030.0,1.0
448,448,29.0,40.0,7662.0,639.0,4.0,1300.0,1267.0
449,449,51.0,722.0,8344.0,989.0,10.0,258.0,1074.0
450,450,2430.0,10999.0,80697.0,3396.0,686.0,2777.0,2717.0
451,451,,145.0,2043.0,319.0,,442.0,2940.0
452,452,99.0,52.0,6604.0,1751.0,19.0,472.0,2568.0
453,453,177.0,1251.0,10668.0,2569.0,365.0,5020.0,1771.0
454,454,230.0,1674.0,9155.0,1173.0,15.0,338.0,11342.0
455,455,91.0,347.0,5719.0,1466.0,3.0,1055.0,2358.0
456,456,343.0,4807.0,9094.0,2395.0,,3002.0,4895.0
457,457,370.0,2448.0,17221.0,3453.0,23.0,2329.0,5164.0
458,458,136.0,134.0,6049.0,323.0,,9.0,4019.0
459,459,,1842.0,3866.0,59.0,,465.0,153.0
460,460,92.0,1333.0,21499.0,2679.0,,1757.0,10304.0
461,461,162.0,2545.0,11496.0,3028.0,,1999.0,6006.0
462,462,149.0,510.0,6803.0,952.0,6.0,420.0,5063.0
463,463,14.0,120.0,6799.0,4529.0,289.0,2272.0,866.0
464,464,82.0,1983.0,7860.0,2685.0,22.0,678.0,616.0
465,465,195.0,6124.0,13573.0,2859.0,21.0,5480.0,14148.0
466,466,1299.0,2665.0,10921.0,2064.0,239.0,1333.0,12600.0
467,467,1031.0,12820.0,3522.0,4844.0,331.0,3741.0,2117.0
468,468,54.0,3715.0,2848.0,448.0,226.0,2101.0,1999.0
469,469,9734.0,20428.0,43568.0,8841.0,946.0,6209.0,10003.0
470,470,98.0,4513.0,3828.0,2321.0,10.0,2263.0,1863.0
471,471,41.0,2060.0,5245.0,2508.0,2.0,6535.0,172.0
472,472,7.0,28.0,2849.0,155.0,1.0,1579.0,666.0
473,473,565.0,14425.0,55347.0,2464.0,36.0,4186.0,6131.0
474,474,188.0,726.0,9149.0,233.0,24.0,674.0,6822.0
475,475,557.0,10531.0,47755.0,7937.0,55.0,4980.0,10768.0
476,476,163.0,8381.0,29371.0,6428.0,25.0,5253.0,4855.0
477,477,114.0,651.0,5777.0,2876.0,6.0,1479.0,1120.0
478,478,,236.0,3848.0,360.0,,288.0,1745.0
479,479,77.0,1823.0,1137.0,580.0,3.0,207.0,1615.0
480,480,64.0,1014.0,10992.0,3296.0,50.0,2302.0,2581.0
481,481,33.0,1545.0,2636.0,56.0,16.0,163.0,1478.0
482,482,,362.0,4089.0,1547.0,,1610.0,276.0
483,483,575.0,1005.0,20967.0,8299.0,107.0,2933.0,5036.0
484,484,568.0,5623.0,14678.0,4906.0,,825.0,1488.0
485,485,78.0,166.0,8272.0,1384.0,,2356.0,2531.0
486,486,151.0,5983.0,10644.0,1420.0,12.0,836.0,14223.0
487,487,,21.0,3417.0,698.0,,26.0,1400.0
488,488,17.0,1321.0,6620.0,430.0,,1290.0,17264.0
489,489,37.0,1356.0,14010.0,1061.0,,1103.0,5304.0
490,490,497.0,3679.0,46372.0,5020.0,67.0,3360.0,6015.0
491,491,58.0,618.0,10638.0,1278.0,10.0,493.0,1643.0
492,492,4.0,215.0,2881.0,1206.0,11.0,451.0,3664.0
493,493,22.0,3369.0,2508.0,2634.0,58.0,26.0,1952.0
494,494,120.0,659.0,5622.0,6843.0,25.0,1956.0,3061.0
495,495,89.0,183.0,11183.0,1095.0,,251.0,522.0
496,496,13.0,3554.0,7945.0,3714.0,85.0,2232.0,887.0
497,497,182.0,6747.0,4662.0,2465.0,14.0,3183.0,3189.0
498,498,203.0,696.0,5508.0,911.0,,241.0,3127.0
499,499,2266.0,4478.0,10078.0,592.0,73.0,2352.0,3995.0
500,500,70.0,4177.0,11025.0,1761.0,518.0,2786.0,1592.0
501,501,7500.0,33431.0,74983.0,8144.0,1145.0,5746.0,23715.0
502,502,119.0,69.0,8893.0,597.0,6.0,274.0,307.0
503,503,80.0,506.0,7015.0,60.0,13.0,67.0,120.0
504,504,23.0,816.0,8097.0,2314.0,6.0,147.0,1129.0
505,505,22.0,1785.0,9837.0,1144.0,18.0,2159.0,2591.0
506,506,327.0,11483.0,38203.0,3807.0,38.0,5529.0,13768.0
507,507,71.0,42.0,10124.0,641.0,37.0,1692.0,1046.0
508,508,10933.0,17544.0,44878.0,11983.0,323.0,5882.0,26264.0
509,509,703.0,2509.0,30922.0,4008.0,9.0,1967.0,6556.0
510,510,124.0,1557.0,22394.0,1248.0,11.0,3604.0,10104.0
511,511,18.0,333.0,2488.0,1283.0,26.0,5015.0,5241.0
512,512,2269.0,9681.0,24348.0,6006.0,620.0,4050.0,14650.0
513,513,82.0,721.0,18601.0,6562.0,397.0,5146.0,1058.0
514,514,4.0,2617.0,7069.0,1054.0,13.0,1214.0,578.0
515,515,992.0,2934.0,13008.0,2519.0,34.0,1161.0,1977.0
516,516,5.0,3802.0,715.0,78.0,,302.0,5738.0
517,517,343.0,1941.0,9861.0,813.0,296.0,531.0,4618.0
518,518,354.0,2718.0,26062.0,713.0,21.0,513.0,4139.0
519,519,16.0,787.0,3125.0,454.0,,11.0,3701.0
520,520,,4.0,3164.0,91.0,14.0,64.0,5890.0
521,521,14.0,277.0,7157.0,937.0,,1228.0,8082.0
522,522,60.0,352.0,6178.0,1099.0,5.0,1471.0,2458.0
523,523,65.0,421.0,11551.0,288.0,25.0,202.0,2512.0
524,524,44.0,2570.0,2632.0,1798.0,69.0,3020.0,277.0
525,525,92.0,489.0,8845.0,425.0,2.0,1729.0,5853.0
526,526,197.0,664.0,6408.0,489.0,,371.0,2061.0
527,527,156.0,5068.0,8204.0,897.0,,912.0,603.0
528,528,79.0,265.0,8416.0,1070.0,,632.0,5501.0
529,529,16.0,1331.0,3042.0,232.0,,806.0,1896.0
530,530,106.0,213.0,4308.0,2651.0,34.0,2209.0,2368.0
531,531,49.0,9673.0,10298.0,1889.0,,2393.0,1075.0
532,532,41.0,155.0,4059.0,413.0,,270.0,1183.0
533,533,949.0,2032.0,34768.0,5501.0,47.0,4621.0,13958.0
534,534,71.0,234.0,9791.0,872.0,24.0,826.0,233.0
535,535,57.0,2432.0,7567.0,3313.0,38.0,4688.0,8071.0
536,536,109.0,1092.0,7635.0,6378.0,345.0,7487.0,2068.0
537,537,17.0,139.0,7629.0,1329.0,,1358.0,2054.0
538,538,262.0,1719.0,6226.0,703.0,91.0,191.0,1836.0
539,539,82963.0,35976.0,101693.0,8415.0,7001.0,6362.0,3950.0
540,540,184.0,218.0,5507.0,2413.0,2.0,393.0,5539.0
541,541,1313.0,17720.0,22033.0,7455.0,135.0,6535.0,6784.0
542,542,303.0,1688.0,20685.0,221.0,6.0,550.0,1354.0
543,543,270.0,2332.0,1689.0,246.0,,2287.0,1697.0
544,544,68.0,326.0,5769.0,1031.0,,82.0,8136.0
545,545,80.0,1304.0,13764.0,2386.0,117.0,1717.0,969.0
546,546,81.0,425.0,8951.0,496.0,6.0,96.0,5353.0
547,547,6.0,2007.0,1641.0,73.0,,,287.0
548,548,2392.0,5384.0,24599.0,3257.0,219.0,3559.0,6536.0
549,549,752.0,1269.0,5193.0,664.0,55.0,70.0,2715.0
550,550,19.0,48.0,4620.0,584.0,10.0,1074.0,1424.0
551,551,86.0,1828.0,3549.0,3160.0,,2548.0,4234.0
552,552,24.0,104.0,4785.0,272.0,,860.0,4878.0
553,553,13.0,371.0,5357.0,1663.0,8.0,1434.0,1637.0
554,554,13.0,366.0,3310.0,279.0,,573.0,2362.0
555,555,884.0,113.0,8145.0,484.0,4.0,238.0,1537.0
556,556,102.0,1358.0,5714.0,56.0,1.0,519.0,3621.0
557,557,41.0,2209.0,2887.0,315.0,2.0,569.0,451.0
558,558,174.0,3353.0,8167.0,787.0,,996.0,3994.0
559,559,14.0,7735.0,6847.0,1381.0,,2273.0,830.0
560,560,5.0,568.0,1087.0,548.0,27.0,537.0,5277.0
561,561,80.0,6051.0,4142.0,704.0,6.0,1015.0,2041.0
562,562,499.0,1689.0,7208.0,522.0,11.0,1451.0,3741.0
563,563,94.0,2088.0,9333.0,4762.0,9.0,3434.0,2111.0
564,564,160.0,1225.0,14612.0,3793.0,,1192.0,9965.0
565,565,101.0,214.0,4870.0,1517.0,6.0,1857.0,5159.0
566,566,2.0,726.0,1610.0,39.0,,147.0,5577.0
567,567,187.0,312.0,9255.0,33.0,9.0,1409.0,9217.0
568,568,207.0,1225.0,15685.0,2176.0,,4235.0,860.0
569,569,18.0,447.0,8290.0,1589.0,46.0,3425.0,326.0
570,570,721.0,1657.0,20084.0,3087.0,70.0,2122.0,3959.0
571,571,4.0,475.0,4625.0,873.0,3.0,349.0,3055.0
572,572,148.0,333.0,8951.0,810.0,9.0,3169.0,4328.0
573,573,45.0,804.0,6288.0,227.0,4.0,1530.0,3562.0
574,574,6.0,19.0,2484.0,935.0,,75.0,1352.0
575,575,74.0,532.0,1606.0,3.0,,547.0,1817.0
576,576,103.0,326.0,12636.0,3258.0,50.0,1172.0,1540.0
577,577,329.0,2058.0,9736.0,1805.0,26.0,2093.0,2518.0
578,578,33.0,942.0,5938.0,2072.0,3.0,886.0,3284.0
579,579,29977.0,27222.0,38449.0,5397.0,129.0,2351.0,1333.0
580,580,89.0,550.0,6016.0,5902.0,3.0,441.0,5756.0
581,581,222.0,949.0,14227.0,421.0,,723.0,3513.0
582,582,147.0,266.0,19696.0,966.0,,134.0,13322.0
583,583,94.0,204.0,9095.0,252.0,13.0,2321.0,5504.0
584,584,62.0,797.0,12117.0,331.0,4.0,972.0,3734.0
585,585,,2408.0,5178.0,1101.0,20.0,980.0,4798.0
586,586,45.0,478.0,13124.0,210.0,68.0,456.0,5605.0
587,587,7331.0,8704.0,14903.0,2143.0,1744.0,753.0,3677.0
588,588,122.0,793.0,12929.0,3904.0,25.0,1016.0,3879.0
589,589,114.0,1524.0,20830.0,3744.0,84.0,3059.0,4830.0
590,590,44.0,1766.0,9970.0,99.0,,834.0,1067.0
591,591,275.0,1781.0,7261.0,1870.0,75.0,2326.0,7595.0
592,592,636.0,1590.0,19656.0,3530.0,47.0,3417.0,2183.0
593,593,654.0,37708.0,21238.0,11134.0,551.0,2329.0,4276.0
594,594,72.0,379.0,14310.0,2847.0,,837.0,3551.0
595,595,99.0,2143.0,6937.0,1868.0,3.0,976.0,5258.0
596,596,1799.0,2636.0,8833.0,1844.0,139.0,978.0,3461.0
597,597,63.0,592.0,16576.0,1377.0,10.0,171.0,2621.0
598,598,26.0,1859.0,2414.0,897.0,102.0,404.0,324.0
599,599,1897.0,8473.0,25181.0,2117.0,179.0,1897.0,4847.0
600,600,21.0,2198.0,1896.0,804.0,6.0,2115.0,4474.0
601,601,129.0,3066.0,1555.0,756.0,11.0,246.0,597.0
602,602,43.0,348.0,8765.0,6292.0,52.0,475.0,1144.0
603,603,12.0,480.0,5043.0,616.0,8.0,1999.0,2550.0
604,604,11.0,994.0,4401.0,604.0,109.0,970.0,6844.0
605,605,373.0,3999.0,15175.0,2585.0,1809.0,961.0,1399.0
606,606,108.0,1829.0,8554.0,1835.0,2.0,2549.0,5292.0
607,607,30.0,1422.0,3145.0,494.0,,872.0,1324.0
608,608,760.0,2096.0,21049.0,9466.0,511.0,3831.0,1764.0
609,609,,814.0,2135.0,362.0,,11.0,2162.0
610,610,57.0,696.0,2683.0,4.0,,264.0,3347.0
611,611,69.0,1795.0,20539.0,6193.0,27.0,8673.0,1717.0
612,612,5430.0,21900.0,37936.0,4800.0,84.0,4222.0,2601.0
613,613,786.0,5850.0,40762.0,7424.0,138.0,4326.0,14545.0
614,614,58.0,3227.0,15173.0,1251.0,,1410.0,1457.0
615,615,27.0,846.0,13762.0,864.0,5.0,1643.0,12004.0
616,616,59.0,4416.0,13478.0,3822.0,33.0,5277.0,5190.0
617,617,32.0,902.0,3768.0,554.0,,558.0,5790.0
618,618,,107.0,5254.0,964.0,14.0,832.0,6617.0
619,619,168.0,543.0,5668.0,1809.0,4.0,491.0,5569.0
620,620,134.0,3271.0,7245.0,1134.0,12.0,2212.0,3765.0
621,621,1242.0,3352.0,22546.0,3348.0,68.0,3124.0,6936.0
622,622,99.0,2821.0,12401.0,1543.0,20.0,2537.0,6939.0
623,623,29.0,58.0,5037.0,602.0,,59.0,1188.0
624,624,496.0,5807.0,18784.0,1740.0,1.0,836.0,5875.0
625,625,,49.0,2281.0,12.0,,487.0,1867.0
626,626,38.0,837.0,7372.0,567.0,,712.0,695.0
627,627,38.0,95.0,4057.0,45.0,3.0,294.0,7602.0
628,628,119.0,4233.0,10341.0,1171.0,494.0,320.0,3214.0
629,629,33.0,128.0,6204.0,2766.0,26.0,831.0,2256.0
630,630,22.0,261.0,6162.0,268.0,,265.0,3812.0
631,631,7.0,456.0,7302.0,1482.0,9.0,349.0,7609.0
632,632,67.0,251.0,17592.0,798.0,10.0,2519.0,3597.0
633,633,14357.0,57718.0,73210.0,5802.0,1095.0,6792.0,3642.0
634,634,132.0,10.0,3150.0,1255.0,39.0,122.0,2754.0
635,635,453948.0,202161.0,242619.0,49062.0,22817.0,17936.0,17015.0
636,636,250.0,1509.0,9690.0,1110.0,448.0,1542.0,5585.0
637,637,194.0,2590.0,19374.0,3236.0,37.0,6871.0,6724.0
638,638,25.0,481.0,9748.0,468.0,21.0,319.0,950.0
639,639,2.0,9.0,2724.0,107.0,1.0,300.0,1243.0
640,640,20.0,944.0,10789.0,897.0,5.0,1795.0,2963.0
641,641,5.0,768.0,3233.0,428.0,9.0,58.0,1577.0
642,642,12.0,1298.0,1469.0,376.0,,52.0,2739.0
643,643,19.0,788.0,6509.0,6048.0,11.0,376.0,7045.0
644,644,119.0,434.0,4590.0,1976.0,40.0,1127.0,3643.0
645,645,4.0,200.0,5589.0,564.0,,267.0,3616.0
646,646,240.0,2899.0,11959.0,600.0,27.0,590.0,1481.0
647,647,43.0,22.0,6731.0,442.0,5.0,3115.0,566.0
648,648,71.0,498.0,7096.0,1021.0,5.0,320.0,7934.0
649,649,11.0,114.0,3561.0,2885.0,,956.0,2907.0
650,650,5.0,34.0,2595.0,107.0,,342.0,1523.0
651,651,42.0,92.0,4308.0,669.0,,308.0,2338.0
652,652,77.0,3789.0,9341.0,3760.0,74.0,2129.0,8797.0
653,653,9241.0,49679.0,70030.0,4605.0,132.0,7045.0,14341.0
654,654,321.0,2637.0,10997.0,746.0,1820.0,207.0,2179.0
655,655,109.0,160.0,2718.0,1248.0,,331.0,1028.0
656,656,1939.0,2527.0,21625.0,2977.0,47.0,973.0,9041.0
657,657,149.0,2351.0,12074.0,7613.0,2832.0,6737.0,2033.0
658,658,59.0,1338.0,7701.0,7942.0,12.0,3736.0,1987.0
659,659,34.0,1763.0,28871.0,3244.0,64.0,7404.0,11220.0
660,660,41.0,4364.0,10110.0,1300.0,128.0,3978.0,4606.0
661,661,2405.0,6938.0,15768.0,4102.0,176.0,5483.0,14403.0
662,662,85.0,13877.0,19614.0,7974.0,345.0,2911.0,4422.0
663,663,47.0,64.0,8497.0,1556.0,8.0,390.0,652.0
664,664,677.0,4931.0,15094.0,4743.0,191.0,3970.0,1501.0
665,665,369.0,2824.0,21311.0,2368.0,,711.0,4008.0
666,666,717.0,3931.0,32697.0,5021.0,55.0,3542.0,4045.0
667,667,,99.0,2640.0,335.0,,14.0,3660.0
668,668,40.0,2927.0,1831.0,38.0,,163.0,90.0
669,669,205.0,117.0,15075.0,316.0,,207.0,507.0
670,670,127.0,378.0,3441.0,315.0,3.0,253.0,2822.0
671,671,75.0,49.0,3839.0,111.0,8.0,33.0,1026.0
672,672,93.0,500.0,7541.0,269.0,14.0,60.0,5139.0
673,673,247.0,2634.0,25530.0,1239.0,5.0,1269.0,7793.0
674,674,2.0,54.0,3779.0,12.0,,34.0,1156.0
675,675,285.0,1248.0,10325.0,413.0,,622.0,4179.0
676,676,486.0,32.0,4903.0,32.0,,658.0,554.0
677,677,47.0,1646.0,4936.0,194.0,,143.0,2117.0
678,678,189.0,230.0,1954.0,118.0,,24.0,517.0
679,679,6.0,76.0,4143.0,15.0,2.0,45.0,1486.0
680,680,32.0,238.0,577.0,8.0,,444.0,1141.0
681,681,19.0,449.0,2198.0,55.0,,190.0,1777.0
682,682,63.0,1003.0,2805.0,449.0,3.0,137.0,3040.0
683,683,65.0,83.0,7817.0,56.0,,523.0,2508.0
684,684,90.0,124.0,5722.0,430.0,,753.0,3350.0
685,685,24.0,3.0,2539.0,23.0,,88.0,1167.0
686,686,230.0,10303.0,12635.0,343.0,20.0,777.0,20376.0
687,687,17.0,,1913.0,8.0,,,1294.0
688,688,169.0,4091.0,973.0,324.0,,179.0,847.0
689,689,335.0,6142.0,7402.0,483.0,,464.0,10902.0
690,690,10.0,1165.0,1493.0,39.0,,15.0,1049.0
691,691,4.0,821.0,1216.0,14.0,,116.0,1113.0
692,692,54.0,3697.0,1795.0,54.0,6.0,194.0,4088.0
693,693,36.0,34.0,3803.0,424.0,7.0,47.0,943.0
694,694,,5.0,2401.0,68.0,,818.0,2717.0
695,695,2.0,1146.0,1272.0,146.0,,31.0,3682.0
696,696,144.0,858.0,2429.0,6.0,,206.0,713.0
697,697,182.0,1879.0,15634.0,358.0,138.0,524.0,3731.0
698,698,37.0,972.0,1790.0,40.0,,36.0,2412.0
699,699,,228.0,2234.0,26.0,,30.0,2870.0
700,700,24.0,515.0,2964.0,38.0,,56.0,2576.0
701,701,24.0,2160.0,3455.0,88.0,,60.0,2146.0
702,702,,,2160.0,6.0,,50.0,1631.0
703,703,42.0,5904.0,6800.0,596.0,,418.0,5203.0
704,704,26.0,3376.0,1541.0,148.0,3.0,487.0,2387.0
705,705,9.0,3102.0,1058.0,15.0,,30.0,5699.0
706,706,81.0,1415.0,118.0,122.0,4.0,42.0,1559.0
707,707,4.0,980.0,3957.0,1165.0,13.0,114.0,905.0
708,708,3.0,4.0,2344.0,158.0,3.0,31.0,3121.0
709,709,63.0,4.0,2989.0,213.0,5.0,10.0,2113.0
710,710,,5.0,2079.0,181.0,5.0,890.0,1519.0
711,711,4.0,698.0,2723.0,125.0,,139.0,1886.0
712,712,4.0,58.0,2216.0,13.0,,42.0,4456.0
713,713,635.0,12359.0,23584.0,640.0,57.0,1108.0,6623.0
714,714,355.0,51.0,2400.0,30.0,4.0,165.0,908.0
715,715,224.0,316.0,13859.0,107.0,,291.0,5138.0
716,716,9.0,827.0,5856.0,249.0,,452.0,3551.0
717,717,16.0,163.0,1520.0,157.0,,62.0,1951.0
718,718,35.0,3484.0,3169.0,124.0,,334.0,3023.0
719,719,290.0,1092.0,642.0,31.0,,59.0,3397.0
720,720,5.0,,2980.0,46.0,,234.0,1549.0
721,721,158.0,2949.0,9516.0,145.0,2.0,365.0,5158.0
722,722,,1434.0,687.0,28.0,,101.0,2782.0
723,723,33.0,141.0,15642.0,766.0,,541.0,8829.0
724,724,27.0,1517.0,1353.0,59.0,,51.0,1514.0
725,725,,620.0,2034.0,110.0,,135.0,2658.0
726,726,11.0,185.0,2168.0,220.0,15.0,15.0,1182.0
727,727,5.0,89.0,5682.0,14.0,,17.0,190.0
728,728,16.0,44.0,5040.0,151.0,,260.0,1907.0
729,729,28.0,2285.0,988.0,179.0,,23.0,963.0
730,730,6.0,895.0,1766.0,217.0,,58.0,1591.0
731,731,1845.0,1079.0,14170.0,231.0,18.0,1389.0,6531.0
732,732,17.0,72.0,3975.0,43.0,,56.0,3635.0
733,733,62.0,127.0,7645.0,204.0,,63.0,1830.0
734,734,23.0,503.0,7171.0,38.0,,32.0,2974.0
735,735,5.0,14.0,2220.0,26.0,,5.0,2420.0
736,736,3.0,21.0,2111.0,394.0,,3.0,2328.0
737,737,,1822.0,738.0,33.0,,664.0,913.0
738,738,224.0,81.0,9480.0,169.0,,366.0,2914.0
739,739,28.0,22.0,2764.0,18.0,,42.0,3781.0
740,740,23.0,213.0,5881.0,,,74.0,353.0
741,741,1.0,569.0,3491.0,614.0,3.0,22.0,4530.0
742,742,5.0,1787.0,700.0,,,133.0,1625.0
743,743,224.0,7544.0,3073.0,331.0,6.0,454.0,2864.0
744,744,24.0,1701.0,2285.0,,,63.0,573.0
745,745,200.0,1304.0,23636.0,546.0,4.0,397.0,11537.0
746,746,13.0,65.0,2126.0,37.0,,52.0,2764.0
747,747,28.0,1453.0,1613.0,295.0,,19.0,945.0
748,748,18.0,18.0,1434.0,10.0,,146.0,848.0
749,749,4131.0,14641.0,27055.0,808.0,1732.0,1132.0,7750.0
750,750,17.0,23.0,3610.0,133.0,2.0,30.0,1416.0
751,751,20.0,1242.0,1196.0,267.0,,363.0,1384.0
752,752,4.0,70.0,1763.0,103.0,,102.0,810.0
753,753,371.0,294.0,5556.0,182.0,37.0,123.0,1994.0
754,754,3794.0,987.0,2498.0,443.0,90.0,796.0,2479.0
755,755,11.0,424.0,4326.0,12.0,,216.0,457.0
756,756,6.0,340.0,5734.0,1.0,,75.0,4206.0
757,757,2545.0,448.0,5730.0,34.0,,404.0,1037.0
758,758,11.0,1272.0,487.0,7.0,,36.0,2587.0
759,759,100.0,1559.0,1687.0,73.0,1.0,187.0,163.0
760,760,78.0,317.0,6595.0,245.0,,928.0,742.0
761,761,425.0,274.0,10984.0,135.0,3.0,131.0,2859.0
762,762,120.0,55.0,7556.0,202.0,,185.0,1191.0
763,763,19.0,163.0,2197.0,14.0,,1137.0,4680.0
764,764,151.0,474.0,5040.0,218.0,,942.0,4270.0
765,765,49.0,1863.0,5460.0,27.0,,60.0,3169.0
766,766,18.0,776.0,2125.0,25.0,111.0,1126.0,1523.0
767,767,219.0,1032.0,9505.0,225.0,6.0,701.0,6296.0
768,768,17.0,2.0,2869.0,144.0,,420.0,854.0
769,769,20.0,493.0,2238.0,14.0,,152.0,1727.0
770,770,62.0,1582.0,1492.0,53.0,,230.0,954.0
771,771,46.0,510.0,1209.0,345.0,,184.0,655.0
772,772,188.0,1148.0,4832.0,570.0,,542.0,6510.0
773,773,85.0,250.0,2141.0,85.0,,32.0,2493.0
774,774,746.0,13679.0,10257.0,1335.0,23.0,1580.0,9364.0
775,775,9.0,1086.0,1675.0,110.0,,6.0,1837.0
776,776,3.0,293.0,2619.0,3.0,,10.0,2411.0
777,777,38.0,617.0,2275.0,63.0,1.0,121.0,1391.0
778,778,15.0,3301.0,421.0,353.0,,18.0,3890.0
779,779,11.0,182.0,3509.0,184.0,,513.0,2008.0
780,780,5.0,20.0,3145.0,83.0,,72.0,1194.0
781,781,,24.0,2455.0,15.0,,3.0,1355.0
782,782,31.0,368.0,2655.0,24.0,,61.0,1706.0
783,783,44.0,23.0,2042.0,177.0,,196.0,164.0
784,784,52.0,114.0,3969.0,138.0,,403.0,595.0
785,785,68.0,4636.0,13873.0,1729.0,196.0,2175.0,5630.0
786,786,38.0,3682.0,11529.0,1160.0,73.0,3100.0,5041.0
787,787,1.0,2486.0,1484.0,37.0,2.0,195.0,3605.0
788,788,22.0,9.0,4215.0,,,26.0,928.0
789,789,5.0,13.0,6342.0,18.0,,58.0,1344.0
790,790,137.0,49.0,3805.0,56.0,,17.0,360.0
791,791,,6.0,2478.0,132.0,,753.0,2842.0
792,792,25.0,1730.0,2995.0,61.0,8.0,61.0,5575.0
793,793,41.0,3056.0,7645.0,455.0,,1516.0,19515.0
794,794,,5.0,1009.0,20.0,,18.0,180.0
795,795,12.0,110.0,3509.0,12.0,,26.0,3095.0
796,796,6.0,2664.0,5324.0,41.0,3.0,118.0,2168.0
797,797,43.0,1766.0,2702.0,55.0,,310.0,2476.0
798,798,13.0,194.0,4010.0,192.0,,250.0,5660.0
799,799,3.0,106.0,2181.0,5.0,,29.0,1705.0
800,800,2.0,2341.0,796.0,20.0,,8.0,3325.0
801,801,37.0,848.0,1953.0,97.0,,171.0,5338.0
802,802,22.0,107.0,4134.0,33.0,8.0,357.0,2643.0
803,803,112.0,1966.0,1981.0,406.0,9.0,1006.0,2568.0
804,804,4.0,1037.0,1890.0,350.0,2.0,30.0,1236.0
805,805,4.0,3164.0,220.0,26.0,,25.0,4760.0
806,806,3.0,1853.0,472.0,411.0,,9.0,1432.0
807,807,60.0,898.0,3641.0,15.0,2.0,276.0,1598.0
808,808,13.0,115.0,1312.0,21.0,,101.0,1688.0
809,809,5679.0,1467.0,18586.0,298.0,19.0,815.0,8573.0
810,810,9.0,1554.0,626.0,,,15.0,422.0
811,811,27.0,1225.0,2034.0,75.0,,34.0,3229.0
812,812,29.0,327.0,2955.0,79.0,,337.0,330.0
813,813,21.0,737.0,1481.0,61.0,,60.0,993.0
814,814,8.0,643.0,2035.0,40.0,,213.0,2054.0
815,815,43.0,1701.0,6772.0,276.0,,776.0,4148.0
816,816,10.0,1256.0,1280.0,39.0,,9.0,1551.0
817,817,9.0,344.0,5452.0,55.0,,42.0,4340.0
818,818,2032.0,31860.0,96301.0,3678.0,60.0,4403.0,6353.0
819,819,13.0,392.0,2524.0,75.0,,44.0,1479.0
820,820,39.0,1091.0,1643.0,146.0,,35.0,3126.0
821,821,6.0,218.0,1049.0,71.0,,9.0,2401.0
