id_municipio,municipio,UF
3389,351060 Carapicuíba,SP
3390,351070 Cardoso,SP
3391,351080 Casa Branca,SP
3392,351090 Cássia dos Coqueiros,SP
3393,351100 Castilho,SP
3394,351110 Catanduva,SP
3395,351120 Catiguá,SP
3396,351130 Cedral,SP
3397,351140 Cerqueira César,SP
3398,351150 Cerquilho,SP
3399,351160 Cesário Lange,SP
3400,351170 Charqueada,SP
3401,355720 Chavantes,SP
3402,351190 Clementina,SP
3403,351200 Colina,SP
3404,351210 Colômbia,SP
3405,351220 Conchal,SP
3406,351230 Conchas,SP
3407,351240 Cordeirópolis,SP
3408,351250 Coroados,SP
3409,351260 Coronel Macedo,SP
3410,351270 Corumbataí,SP
3411,351280 Cosmópolis,SP
3412,351290 Cosmorama,SP
3413,351300 Cotia,SP
3414,351310 Cravinhos,SP
3415,351320 Cristais Paulista,SP
3416,351330 Cruzália,SP
3417,351340 Cruzeiro,SP
3418,351350 Cubatão,SP
3419,351360 Cunha,SP
3420,351370 Descalvado,SP
3421,351380 Diadema,SP
3422,351385 Dirce Reis,SP
3423,351390 Divinolândia,SP
3424,351400 Dobrada,SP
3425,351410 Dois Córregos,SP
3426,351420 Dolcinópolis,SP
3427,351430 Dourado,SP
3428,351440 Dracena,SP
3429,351450 Duartina,SP
3430,351460 Dumont,SP
3431,351470 Echaporã,SP
3432,351480 Eldorado,SP
3433,351490 Elias Fausto,SP
3434,351492 Elisiário,SP
3435,351495 Embaúba,SP
3436,351500 Embu das Artes,SP
3437,351510 Embu-Guaçu,SP
3438,351512 Emilianópolis,SP
3439,351515 Engenheiro Coelho,SP
3440,351518 Espírito Santo do Pinhal,SP
3441,351519 Espírito Santo do Turvo,SP
3442,355730 Estiva Gerbi,SP
3443,351520 Estrela d'Oeste,SP
3444,351530 Estrela do Norte,SP
3445,351535 Euclides da Cunha Paulista,SP
3446,351540 Fartura,SP
3447,351560 Fernando Prestes,SP
3448,351550 Fernandópolis,SP
3449,351565 Fernão,SP
3450,351570 Ferraz de Vasconcelos,SP
3451,351580 Flora Rica,SP
3452,351590 Floreal,SP
3453,351600 Flórida Paulista,SP
3454,351610 Florínia,SP
3455,351620 Franca,SP
3456,351630 Francisco Morato,SP
3457,351640 Franco da Rocha,SP
3458,351650 Gabriel Monteiro,SP
3459,351660 Gália,SP
3460,351670 Garça,SP
3461,351680 Gastão Vidigal,SP
3462,351685 Gavião Peixoto,SP
3463,351690 General Salgado,SP
3464,351700 Getulina,SP
3465,351710 Glicério,SP
3466,351720 Guaiçara,SP
3467,351730 Guaimbê,SP
3468,351740 Guaíra,SP
3469,351750 Guapiaçu,SP
3470,351760 Guapiara,SP
3471,351770 Guará,SP
3472,351780 Guaraçaí,SP
3473,351790 Guaraci,SP
3474,351800 Guarani d'Oeste,SP
3475,351810 Guarantã,SP
3476,351820 Guararapes,SP
3477,351830 Guararema,SP
3478,351840 Guaratinguetá,SP
3479,351850 Guareí,SP
3480,351860 Guariba,SP
3481,351870 Guarujá,SP
3482,351880 Guarulhos,SP
3483,351885 Guatapará,SP
3484,351890 Guzolândia,SP
3485,351900 Herculândia,SP
3486,351905 Holambra,SP
3487,351907 Hortolândia,SP
3488,351910 Iacanga,SP
3489,351920 Iacri,SP
3490,351925 Iaras,SP
3491,351930 Ibaté,SP
3492,351940 Ibirá,SP
3493,351950 Ibirarema,SP
3494,351960 Ibitinga,SP
3495,351970 Ibiúna,SP
3496,351980 Icém,SP
3497,351990 Iepê,SP
3498,352000 Igaraçu do Tietê,SP
3499,352010 Igarapava,SP
3500,352020 Igaratá,SP
3501,352030 Iguape,SP
3502,352042 Ilha Comprida,SP
3503,352044 Ilha Solteira,SP
3504,352040 Ilhabela,SP
3505,352050 Indaiatuba,SP
3506,352060 Indiana,SP
3507,352070 Indiaporã,SP
3508,352080 Inúbia Paulista,SP
3509,352090 Ipaussu,SP
3510,352100 Iperó,SP
3511,352110 Ipeúna,SP
3512,352115 Ipiguá,SP
3513,352120 Iporanga,SP
3514,352130 Ipuã,SP
3515,352140 Iracemápolis,SP
3516,352150 Irapuã,SP
3517,352160 Irapuru,SP
3518,352170 Itaberá,SP
3519,352180 Itaí,SP
3520,352190 Itajobi,SP
3521,352200 Itaju,SP
3522,352210 Itanhaém,SP
3523,352215 Itaóca,SP
3524,352220 Itapecerica da Serra,SP
3525,352230 Itapetininga,SP
3526,352240 Itapeva,SP
3527,352250 Itapevi,SP
3528,352260 Itapira,SP
3529,352265 Itapirapuã Paulista,SP
3530,352270 Itápolis,SP
3531,352280 Itaporanga,SP
3532,352290 Itapuí,SP
3533,352300 Itapura,SP
3534,352310 Itaquaquecetuba,SP
3535,352320 Itararé,SP
3536,352330 Itariri,SP
3537,352340 Itatiba,SP
3538,352350 Itatinga,SP
3539,352360 Itirapina,SP
3540,352370 Itirapuã,SP
3541,352380 Itobi,SP
3542,352390 Itu,SP
3543,352400 Itupeva,SP
3544,352410 Ituverava,SP
3545,352420 Jaborandi,SP
3546,352430 Jaboticabal,SP
3547,352440 Jacareí,SP
3548,352450 Jaci,SP
3549,352460 Jacupiranga,SP
3550,352470 Jaguariúna,SP
3551,352480 Jales,SP
3552,352490 Jambeiro,SP
3553,352500 Jandira,SP
3554,352510 Jardinópolis,SP
3555,352520 Jarinu,SP
3556,352530 Jaú,SP
3557,352540 Jeriquara,SP
3558,352550 Joanópolis,SP
3559,352560 João Ramalho,SP
3560,352570 José Bonifácio,SP
3561,352580 Júlio Mesquita,SP
3562,352585 Jumirim,SP
3563,352590 Jundiaí,SP
3564,352600 Junqueirópolis,SP
3565,352610 Juquiá,SP
3566,352620 Juquitiba,SP
3567,352630 Lagoinha,SP
3568,352640 Laranjal Paulista,SP
3569,352650 Lavínia,SP
3570,352660 Lavrinhas,SP
3571,352670 Leme,SP
3572,352680 Lençóis Paulista,SP
3573,352690 Limeira,SP
3574,352700 Lindóia,SP
3575,352710 Lins,SP
3576,352720 Lorena,SP
3577,352725 Lourdes,SP
3578,352730 Louveira,SP
3579,352740 Lucélia,SP
3580,352750 Lucianópolis,SP
3581,352760 Luís Antônio,SP
3582,352770 Luiziânia,SP
3583,352780 Lupércio,SP
3584,352790 Lutécia,SP
3585,352800 Macatuba,SP
3586,352810 Macaubal,SP
3587,352820 Macedônia,SP
3588,352830 Magda,SP
3589,352840 Mairinque,SP
3590,352850 Mairiporã,SP
3591,352860 Manduri,SP
3592,352870 Marabá Paulista,SP
3593,352880 Maracaí,SP
3594,352885 Marapoama,SP
3595,352890 Mariápolis,SP
3596,352900 Marília,SP
3597,352910 Marinópolis,SP
3598,352920 Martinópolis,SP
3599,352930 Matão,SP
3600,352940 Mauá,SP
3601,352950 Mendonça,SP
3602,352960 Meridiano,SP
3603,352965 Mesópolis,SP
3604,352970 Miguelópolis,SP
3605,352980 Mineiros do Tietê,SP
3606,353000 Mira Estrela,SP
3607,352990 Miracatu,SP
3608,353010 Mirandópolis,SP
3609,353020 Mirante do Paranapanema,SP
3610,353030 Mirassol,SP
3611,353040 Mirassolândia,SP
3612,353050 Mococa,SP
3613,353060 Mogi das Cruzes,SP
3614,353070 Mogi Guaçu,SP
3615,353080 Mogi Mirim,SP
3616,353090 Mombuca,SP
3617,353100 Monções,SP
3618,353110 Mongaguá,SP
3619,353120 Monte Alegre do Sul,SP
3620,353130 Monte Alto,SP
3621,353140 Monte Aprazível,SP
3622,353150 Monte Azul Paulista,SP
3623,353160 Monte Castelo,SP
3624,353180 Monte Mor,SP
3625,353170 Monteiro Lobato,SP
3626,353190 Morro Agudo,SP
3627,353200 Morungaba,SP
3628,353205 Motuca,SP
3629,353210 Murutinga do Sul,SP
3630,353215 Nantes,SP
3631,353220 Narandiba,SP
3632,353230 Natividade da Serra,SP
3633,353240 Nazaré Paulista,SP
3634,353250 Neves Paulista,SP
3635,353260 Nhandeara,SP
3636,353270 Nipoã,SP
3637,353280 Nova Aliança,SP
3638,353282 Nova Campina,SP
3639,353284 Nova Canaã Paulista,SP
3640,353286 Nova Castilho,SP
3641,353290 Nova Europa,SP
3642,353300 Nova Granada,SP
3643,353310 Nova Guataporanga,SP
3644,353320 Nova Independência,SP
3645,353330 Nova Luzitânia,SP
3646,353340 Nova Odessa,SP
3647,353325 Novais,SP
3648,353350 Novo Horizonte,SP
3649,353360 Nuporanga,SP
3650,353370 Ocauçu,SP
3651,353380 Óleo,SP
3652,353390 Olímpia,SP
3653,353400 Onda Verde,SP
3654,353410 Oriente,SP
3655,353420 Orindiúva,SP
3656,353430 Orlândia,SP
3657,353440 Osasco,SP
3658,353450 Oscar Bressane,SP
3659,353460 Osvaldo Cruz,SP
3660,353470 Ourinhos,SP
3661,353480 Ouro Verde,SP
3662,353475 Ouroeste,SP
3663,353490 Pacaembu,SP
3664,353500 Palestina,SP
3665,353510 Palmares Paulista,SP
3666,353520 Palmeira d'Oeste,SP
3667,353530 Palmital,SP
3668,353540 Panorama,SP
3669,353550 Paraguaçu Paulista,SP
3670,353560 Paraibuna,SP
3671,353570 Paraíso,SP
3672,353580 Paranapanema,SP
3673,353590 Paranapuã,SP
3674,353600 Parapuã,SP
3675,353610 Pardinho,SP
3676,353620 Pariquera-Açu,SP
3677,353625 Parisi,SP
3678,353630 Patrocínio Paulista,SP
3679,353640 Paulicéia,SP
3680,353650 Paulínia,SP
3681,353657 Paulistânia,SP
3682,353660 Paulo de Faria,SP
3683,353670 Pederneiras,SP
3684,353680 Pedra Bela,SP
3685,353690 Pedranópolis,SP
3686,353700 Pedregulho,SP
3687,353710 Pedreira,SP
3688,353715 Pedrinhas Paulista,SP
3689,353720 Pedro de Toledo,SP
3690,353730 Penápolis,SP
3691,353740 Pereira Barreto,SP
3692,353750 Pereiras,SP
3693,353760 Peruíbe,SP
3694,353770 Piacatu,SP
3695,353780 Piedade,SP
3696,353790 Pilar do Sul,SP
3697,353800 Pindamonhangaba,SP
3698,353810 Pindorama,SP
3699,353820 Pinhalzinho,SP
3700,353830 Piquerobi,SP
3701,353850 Piquete,SP
3702,353860 Piracaia,SP
3703,353870 Piracicaba,SP
3704,353880 Piraju,SP
3705,353890 Pirajuí,SP
3706,353900 Pirangi,SP
3707,353910 Pirapora do Bom Jesus,SP
3708,353920 Pirapozinho,SP
3709,353930 Pirassununga,SP
3710,353940 Piratininga,SP
3711,353950 Pitangueiras,SP
3712,353960 Planalto,SP
3713,353970 Platina,SP
3714,353980 Poá,SP
3715,353990 Poloni,SP
3716,354000 Pompéia,SP
3717,354010 Pongaí,SP
3718,354020 Pontal,SP
3719,354025 Pontalinda,SP
3720,354030 Pontes Gestal,SP
3721,354040 Populina,SP
3722,354050 Porangaba,SP
3723,354060 Porto Feliz,SP
3724,354070 Porto Ferreira,SP
3725,354075 Potim,SP
3726,354080 Potirendaba,SP
3727,354085 Pracinha,SP
3728,354090 Pradópolis,SP
3729,354100 Praia Grande,SP
3730,354105 Pratânia,SP
3731,354110 Presidente Alves,SP
3732,354120 Presidente Bernardes,SP
3733,354130 Presidente Epitácio,SP
3734,354140 Presidente Prudente,SP
3735,354150 Presidente Venceslau,SP
3736,354160 Promissão,SP
3737,354165 Quadra,SP
3738,354170 Quatá,SP
3739,354180 Queiroz,SP
3740,354190 Queluz,SP
3741,354200 Quintana,SP
3742,354210 Rafard,SP
3743,354220 Rancharia,SP
3744,354230 Redenção da Serra,SP
3745,354240 Regente Feijó,SP
3746,354250 Reginópolis,SP
3747,354260 Registro,SP
3748,354270 Restinga,SP
3749,354280 Ribeira,SP
3750,354290 Ribeirão Bonito,SP
3751,354300 Ribeirão Branco,SP
3752,354310 Ribeirão Corrente,SP
3753,354320 Ribeirão do Sul,SP
3754,354323 Ribeirão dos Índios,SP
3755,354325 Ribeirão Grande,SP
3756,354330 Ribeirão Pires,SP
3757,354340 Ribeirão Preto,SP
3758,354360 Rifaina,SP
3759,354370 Rincão,SP
3760,354380 Rinópolis,SP
3761,354390 Rio Claro,SP
3762,354400 Rio das Pedras,SP
3763,354410 Rio Grande da Serra,SP
3764,354420 Riolândia,SP
3765,354350 Riversul,SP
3766,354425 Rosana,SP
3767,354430 Roseira,SP
3768,354440 Rubiácea,SP
3769,354450 Rubinéia,SP
3770,354460 Sabino,SP
3771,354470 Sagres,SP
3772,354480 Sales,SP
3773,354490 Sales Oliveira,SP
3774,354500 Salesópolis,SP
3775,354510 Salmourão,SP
3776,354515 Saltinho,SP
3777,354520 Salto,SP
3778,354530 Salto de Pirapora,SP
3779,354540 Salto Grande,SP
3780,354550 Sandovalina,SP
3781,354560 Santa Adélia,SP
3782,354570 Santa Albertina,SP
3783,354580 Santa Bárbara d'Oeste,SP
3784,354600 Santa Branca,SP
3785,354610 Santa Clara d'Oeste,SP
3786,354620 Santa Cruz da Conceição,SP
3787,354625 Santa Cruz da Esperança,SP
3788,354630 Santa Cruz das Palmeiras,SP
3789,354640 Santa Cruz do Rio Pardo,SP
3790,354650 Santa Ernestina,SP
3791,354660 Santa Fé do Sul,SP
3792,354670 Santa Gertrudes,SP
3793,354680 Santa Isabel,SP
3794,354690 Santa Lúcia,SP
3795,354700 Santa Maria da Serra,SP
3796,354710 Santa Mercedes,SP
3797,354740 Santa Rita d'Oeste,SP
3798,354750 Santa Rita do Passa Quatro,SP
3799,354760 Santa Rosa de Viterbo,SP
3800,354765 Santa Salete,SP
3801,354720 Santana da Ponte Pensa,SP
3802,354730 Santana de Parnaíba,SP
3803,354770 Santo Anastácio,SP
3804,354780 Santo André,SP
3805,354790 Santo Antônio da Alegria,SP
3806,354800 Santo Antônio de Posse,SP
3807,354805 Santo Antônio do Aracanguá,SP
3808,354810 Santo Antônio do Jardim,SP
3809,354820 Santo Antônio do Pinhal,SP
3810,354830 Santo Expedito,SP
3811,354840 Santópolis do Aguapeí,SP
3812,354850 Santos,SP
3813,354860 São Bento do Sapucaí,SP
3814,354870 São Bernardo do Campo,SP
3815,354880 São Caetano do Sul,SP
3816,354890 São Carlos,SP
3817,354900 São Francisco,SP
3818,354910 São João da Boa Vista,SP
3819,354920 São João das Duas Pontes,SP
3820,354925 São João de Iracema,SP
3821,354930 São João do Pau d'Alho,SP
3822,354940 São Joaquim da Barra,SP
3823,354950 São José da Bela Vista,SP
3824,354960 São José do Barreiro,SP
3825,354970 São José do Rio Pardo,SP
3826,354980 São José do Rio Preto,SP
3827,354990 São José dos Campos,SP
3828,354995 São Lourenço da Serra,SP
3829,355000 São Luís do Paraitinga,SP
3830,355010 São Manuel,SP
3831,355020 São Miguel Arcanjo,SP
3832,355030 São Paulo,SP
3833,355040 São Pedro,SP
3834,355050 São Pedro do Turvo,SP
3835,355060 São Roque,SP
3836,355070 São Sebastião,SP
3837,355080 São Sebastião da Grama,SP
3838,355090 São Simão,SP
3839,355100 São Vicente,SP
3840,355110 Sarapuí,SP
3841,355120 Sarutaiá,SP
3842,355130 Sebastianópolis do Sul,SP
3843,355140 Serra Azul,SP
3844,355160 Serra Negra,SP
3845,355150 Serrana,SP
3846,355170 Sertãozinho,SP
3847,355180 Sete Barras,SP
3848,355190 Severínia,SP
3849,355200 Silveiras,SP
3850,355210 Socorro,SP
3851,355220 Sorocaba,SP
3852,355230 Sud Mennucci,SP
3853,355240 Sumaré,SP
3854,355255 Suzanápolis,SP
3855,355250 Suzano,SP
3856,355260 Tabapuã,SP
3857,355270 Tabatinga,SP
3858,355280 Taboão da Serra,SP
3859,355290 Taciba,SP
3860,355300 Taguaí,SP
3861,355310 Taiaçu,SP
3862,355320 Taiúva,SP
3863,355330 Tambaú,SP
3864,355340 Tanabi,SP
3865,355350 Tapiraí,SP
3866,355360 Tapiratiba,SP
3867,355365 Taquaral,SP
3868,355370 Taquaritinga,SP
3869,355380 Taquarituba,SP
3870,355385 Taquarivaí,SP
3871,355390 Tarabai,SP
3872,355395 Tarumã,SP
3873,355400 Tatuí,SP
3874,355410 Taubaté,SP
3875,355420 Tejupá,SP
3876,355430 Teodoro Sampaio,SP
3877,355440 Terra Roxa,SP
3878,355450 Tietê,SP
3879,355460 Timburi,SP
3880,355465 Torre de Pedra,SP
3881,355470 Torrinha,SP
3882,355475 Trabiju,SP
3883,355480 Tremembé,SP
3884,355490 Três Fronteiras,SP
3885,355495 Tuiuti,SP
3886,355500 Tupã,SP
3887,355510 Tupi Paulista,SP
3888,355520 Turiúba,SP
3889,355530 Turmalina,SP
3890,355535 Ubarana,SP
3891,355540 Ubatuba,SP
3892,355550 Ubirajara,SP
3893,355560 Uchoa,SP
3894,355570 União Paulista,SP
3895,355580 Urânia,SP
3896,355590 Uru,SP
3897,355600 Urupês,SP
3898,355610 Valentim Gentil,SP
3899,355620 Valinhos,SP
3900,355630 Valparaíso,SP
3901,355635 Vargem,SP
3902,355640 Vargem Grande do Sul,SP
3903,355645 Vargem Grande Paulista,SP
3904,355650 Várzea Paulista,SP
3905,355660 Vera Cruz,SP
3906,355670 Vinhedo,SP
3907,355680 Viradouro,SP
3908,355690 Vista Alegre do Alto,SP
3909,355695 Vitória Brasil,SP
3910,355700 Votorantim,SP
3911,355710 Votuporanga,SP
3912,355715 Zacarias,SP
3913,410010 Abatiá,PR
3914,410020 Adrianópolis,PR
3915,410030 Agudos do Sul,PR
3916,410040 Almirante Tamandaré,PR
3917,410045 Altamira do Paraná,PR
3918,412862 Alto Paraíso,PR
3919,410060 Alto Paraná,PR
3920,410070 Alto Piquiri,PR
3921,410050 Altônia,PR
3922,410080 Alvorada do Sul,PR
3923,410090 Amaporã,PR
3924,410100 Ampére,PR
3925,410105 Anahy,PR
3926,410110 Andirá,PR
3927,410115 Ângulo,PR
3928,410120 Antonina,PR
3929,410130 Antônio Olinto,PR
3930,410140 Apucarana,PR
3931,410150 Arapongas,PR
3932,410160 Arapoti,PR
3933,410165 Arapuã,PR
3934,410170 Araruna,PR
3935,410180 Araucária,PR
3936,410185 Ariranha do Ivaí,PR
3937,410190 Assaí,PR
3938,410200 Assis Chateaubriand,PR
3939,410210 Astorga,PR
3940,410220 Atalaia,PR
3941,410230 Balsa Nova,PR
3942,410240 Bandeirantes,PR
3943,410250 Barbosa Ferraz,PR
3944,410270 Barra do Jacaré,PR
3945,410260 Barracão,PR
3946,410275 Bela Vista da Caroba,PR
3947,410280 Bela Vista do Paraíso,PR
3948,410290 Bituruna,PR
3949,410300 Boa Esperança,PR
3950,410302 Boa Esperança do Iguaçu,PR
3951,410304 Boa Ventura de São Roque,PR
3952,410305 Boa Vista da Aparecida,PR
3953,410310 Bocaiúva do Sul,PR
3954,410315 Bom Jesus do Sul,PR
3955,410320 Bom Sucesso,PR
3956,410322 Bom Sucesso do Sul,PR
3957,410330 Borrazópolis,PR
3958,410335 Braganey,PR
3959,410337 Brasilândia do Sul,PR
3960,410340 Cafeara,PR
3961,410345 Cafelândia,PR
3962,410347 Cafezal do Sul,PR
3963,410350 Califórnia,PR
3964,410360 Cambará,PR
3965,410370 Cambé,PR
3966,410380 Cambira,PR
3967,410390 Campina da Lagoa,PR
3968,410395 Campina do Simão,PR
3969,410400 Campina Grande do Sul,PR
3970,410405 Campo Bonito,PR
3971,410410 Campo do Tenente,PR
3972,410420 Campo Largo,PR
3973,410425 Campo Magro,PR
3974,410430 Campo Mourão,PR
3975,410440 Cândido de Abreu,PR
3976,410442 Candói,PR
3977,410445 Cantagalo,PR
3978,410450 Capanema,PR
3979,410460 Capitão Leônidas Marques,PR
3980,410465 Carambeí,PR
3981,410470 Carlópolis,PR
3982,410480 Cascavel,PR
3983,410490 Castro,PR
3984,410500 Catanduvas,PR
3985,410510 Centenário do Sul,PR
3986,410520 Cerro Azul,PR
3987,410530 Céu Azul,PR
3988,410540 Chopinzinho,PR
3989,410550 Cianorte,PR
3990,410560 Cidade Gaúcha,PR
3991,410570 Clevelândia,PR
3992,410580 Colombo,PR
3993,410590 Colorado,PR
3994,410600 Congonhinhas,PR
3995,410610 Conselheiro Mairinck,PR
3996,410620 Contenda,PR
3997,410630 Corbélia,PR
3998,410640 Cornélio Procópio,PR
3999,410645 Coronel Domingos Soares,PR
4000,410650 Coronel Vivida,PR
4001,410655 Corumbataí do Sul,PR
4002,410680 Cruz Machado,PR
4003,410657 Cruzeiro do Iguaçu,PR
4004,410660 Cruzeiro do Oeste,PR
4005,410670 Cruzeiro do Sul,PR
4006,410685 Cruzmaltina,PR
4007,410690 Curitiba,PR
4008,410700 Curiúva,PR
4009,410715 Diamante D'Oeste,PR
4010,410710 Diamante do Norte,PR
4011,410712 Diamante do Sul,PR
4012,410720 Dois Vizinhos,PR
4013,410725 Douradina,PR
4014,410730 Doutor Camargo,PR
4015,412863 Doutor Ulysses,PR
4016,410740 Enéas Marques,PR
4017,410750 Engenheiro Beltrão,PR
4018,410753 Entre Rios do Oeste,PR
4019,410752 Esperança Nova,PR
4020,410754 Espigão Alto do Iguaçu,PR
4021,410755 Farol,PR
4022,410760 Faxinal,PR
4023,410765 Fazenda Rio Grande,PR
4024,410770 Fênix,PR
4025,410773 Fernandes Pinheiro,PR
4026,410775 Figueira,PR
4027,410785 Flor da Serra do Sul,PR
4028,410780 Floraí,PR
4029,410790 Floresta,PR
4030,410800 Florestópolis,PR
4031,410810 Flórida,PR
4032,410820 Formosa do Oeste,PR
4033,410830 Foz do Iguaçu,PR
4034,410845 Foz do Jordão,PR
4035,410832 Francisco Alves,PR
4036,410840 Francisco Beltrão,PR
4037,410850 General Carneiro,PR
4038,410855 Godoy Moreira,PR
4039,410860 Goioerê,PR
4040,410865 Goioxim,PR
4041,410870 Grandes Rios,PR
4042,410880 Guaíra,PR
4043,410890 Guairaçá,PR
4044,410895 Guamiranga,PR
4045,410900 Guapirama,PR
4046,410910 Guaporema,PR
4047,410920 Guaraci,PR
4048,410930 Guaraniaçu,PR
4049,410940 Guarapuava,PR
4050,410950 Guaraqueçaba,PR
4051,410960 Guaratuba,PR
4052,410965 Honório Serpa,PR
4053,410970 Ibaiti,PR
4054,410975 Ibema,PR
4055,410980 Ibiporã,PR
4056,410990 Icaraíma,PR
4057,411000 Iguaraçu,PR
4058,411005 Iguatu,PR
4059,411007 Imbaú,PR
4060,411010 Imbituva,PR
4061,411020 Inácio Martins,PR
4062,411030 Inajá,PR
4063,411040 Indianópolis,PR
4064,411050 Ipiranga,PR
4065,411060 Iporã,PR
4066,411065 Iracema do Oeste,PR
4067,411070 Irati,PR
4068,411080 Iretama,PR
4069,411090 Itaguajé,PR
4070,411095 Itaipulândia,PR
4071,411100 Itambaracá,PR
4072,411110 Itambé,PR
4073,411120 Itapejara d'Oeste,PR
4074,411125 Itaperuçu,PR
4075,411130 Itaúna do Sul,PR
4076,411140 Ivaí,PR
4077,411150 Ivaiporã,PR
4078,411155 Ivaté,PR
4079,411160 Ivatuba,PR
4080,411170 Jaboti,PR
4081,411180 Jacarezinho,PR
4082,411190 Jaguapitã,PR
4083,411200 Jaguariaíva,PR
4084,411210 Jandaia do Sul,PR
4085,411220 Janiópolis,PR
4086,411230 Japira,PR
4087,411240 Japurá,PR
4088,411250 Jardim Alegre,PR
4089,411260 Jardim Olinda,PR
4090,411270 Jataizinho,PR
4091,411275 Jesuítas,PR
4092,411280 Joaquim Távora,PR
4093,411290 Jundiaí do Sul,PR
4094,411295 Juranda,PR
4095,411300 Jussara,PR
4096,411310 Kaloré,PR
4097,411320 Lapa,PR
4098,411325 Laranjal,PR
4099,411330 Laranjeiras do Sul,PR
4100,411340 Leópolis,PR
4101,411342 Lidianópolis,PR
4102,411345 Lindoeste,PR
4103,411350 Loanda,PR
4104,411360 Lobato,PR
4105,411370 Londrina,PR
4106,411373 Luiziana,PR
4107,411375 Lunardelli,PR
4108,411380 Lupionópolis,PR
4109,411390 Mallet,PR
4110,411400 Mamborê,PR
4111,411410 Mandaguaçu,PR
4112,411420 Mandaguari,PR
4113,411430 Mandirituba,PR
4114,411435 Manfrinópolis,PR
4115,411440 Mangueirinha,PR
4116,411450 Manoel Ribas,PR
4117,411460 Marechal Cândido Rondon,PR
4118,411470 Maria Helena,PR
4119,411480 Marialva,PR
4120,411490 Marilândia do Sul,PR
4121,411500 Marilena,PR
4122,411510 Mariluz,PR
4123,411520 Maringá,PR
4124,411530 Mariópolis,PR
4125,411535 Maripá,PR
4126,411540 Marmeleiro,PR
4127,411545 Marquinho,PR
4128,411550 Marumbi,PR
4129,411560 Matelândia,PR
4130,411570 Matinhos,PR
4131,411573 Mato Rico,PR
4132,411575 Mauá da Serra,PR
4133,411580 Medianeira,PR
4134,411585 Mercedes,PR
4135,411590 Mirador,PR
4136,411600 Miraselva,PR
4137,411605 Missal,PR
4138,411610 Moreira Sales,PR
4139,411620 Morretes,PR
4140,411630 Munhoz de Melo,PR
4141,411640 Nossa Senhora das Graças,PR
4142,411650 Nova Aliança do Ivaí,PR
4143,411660 Nova América da Colina,PR
4144,411670 Nova Aurora,PR
4145,411680 Nova Cantu,PR
4146,411690 Nova Esperança,PR
4147,411695 Nova Esperança do Sudoeste,PR
4148,411700 Nova Fátima,PR
4149,411705 Nova Laranjeiras,PR
4150,411710 Nova Londrina,PR
4151,411720 Nova Olímpia,PR
4152,411725 Nova Prata do Iguaçu,PR
4153,411721 Nova Santa Bárbara,PR
4154,411722 Nova Santa Rosa,PR
4155,411727 Nova Tebas,PR
4156,411729 Novo Itacolomi,PR
4157,411730 Ortigueira,PR
4158,411740 Ourizona,PR
4159,411745 Ouro Verde do Oeste,PR
4160,411750 Paiçandu,PR
4161,411760 Palmas,PR
4162,411770 Palmeira,PR
4163,411780 Palmital,PR
4164,411790 Palotina,PR
4165,411800 Paraíso do Norte,PR
4166,411810 Paranacity,PR
4167,411820 Paranaguá,PR
4168,411830 Paranapoema,PR
4169,411840 Paranavaí,PR
4170,411845 Pato Bragado,PR
4171,411850 Pato Branco,PR
4172,411860 Paula Freitas,PR
4173,411870 Paulo Frontin,PR
4174,411880 Peabiru,PR
4175,411885 Perobal,PR
4176,411890 Pérola,PR
4177,411900 Pérola d'Oeste,PR
4178,411910 Piên,PR
4179,411915 Pinhais,PR
4180,411925 Pinhal de São Bento,PR
4181,411920 Pinhalão,PR
4182,411930 Pinhão,PR
4183,411940 Piraí do Sul,PR
4184,411950 Piraquara,PR
4185,411960 Pitanga,PR
4186,411965 Pitangueiras,PR
4187,411970 Planaltina do Paraná,PR
4188,411980 Planalto,PR
4189,411990 Ponta Grossa,PR
4190,411995 Pontal do Paraná,PR
4191,412000 Porecatu,PR
4192,412010 Porto Amazonas,PR
4193,412015 Porto Barreiro,PR
4194,412020 Porto Rico,PR
4195,412030 Porto Vitória,PR
4196,412033 Prado Ferreira,PR
4197,412035 Pranchita,PR
4198,412040 Presidente Castelo Branco,PR
4199,412050 Primeiro de Maio,PR
4200,412060 Prudentópolis,PR
4201,412065 Quarto Centenário,PR
4202,412070 Quatiguá,PR
4203,412080 Quatro Barras,PR
4204,412085 Quatro Pontes,PR
4205,412090 Quedas do Iguaçu,PR
4206,412100 Querência do Norte,PR
4207,412110 Quinta do Sol,PR
4208,412120 Quitandinha,PR
4209,412125 Ramilândia,PR
4210,412130 Rancho Alegre,PR
4211,412135 Rancho Alegre D'Oeste,PR
4212,412140 Realeza,PR
4213,412150 Rebouças,PR
4214,412160 Renascença,PR
4215,412170 Reserva,PR
4216,412175 Reserva do Iguaçu,PR
4217,412180 Ribeirão Claro,PR
4218,412190 Ribeirão do Pinhal,PR
4219,412200 Rio Azul,PR
4220,412210 Rio Bom,PR
4221,412215 Rio Bonito do Iguaçu,PR
4222,412217 Rio Branco do Ivaí,PR
4223,412220 Rio Branco do Sul,PR
4224,412230 Rio Negro,PR
4225,412240 Rolândia,PR
4226,412250 Roncador,PR
4227,412260 Rondon,PR
4228,412265 Rosário do Ivaí,PR
4229,412270 Sabáudia,PR
4230,412280 Salgado Filho,PR
4231,412290 Salto do Itararé,PR
